ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
327252	43	-8	1	1152	South of Heaven	539	PanterA86	0		69	75	-6	112	https://latesummer1x.travian.com/karte.php?x=43&y=-8
328051	41	-9	3	958	ARKONA	657	Rolo	0		31	47	-16	112	https://latesummer1x.travian.com/karte.php?x=41&y=-9
331247	33	-13	2	487	01	289	BROCKS	0		75	92	-17	112	https://latesummer1x.travian.com/karte.php?x=33&y=-13
333645	28	-16	1	207	01	127	amir88	0		54	60	-6	112	https://latesummer1x.travian.com/karte.php?x=28&y=-16
339244	20	-23	2	42	test`s village	47	test	0		39	39	0	112	https://latesummer1x.travian.com/karte.php?x=20&y=-23
347243	9	-33	1	340	kaa`s village	213	kaa	0		17	17	0	112	https://latesummer1x.travian.com/karte.php?x=9&y=-33
359246	-3	-48	3	1507	Minas Thrith	1022	GameTablest	32	Gl4dius	77	95	-18	112	https://latesummer1x.travian.com/karte.php?x=-3&y=-48
365650	-7	-56	2	2454	PartizaN`s village	1848	PartizaN	0		17	17	0	112	https://latesummer1x.travian.com/karte.php?x=-7&y=-56
322456	53	-2	3	2223	Richard85280`s villa	1562	Richard85280	0		11	11	0	113	https://latesummer1x.travian.com/karte.php?x=53&y=-2
325652	45	-6	3	1252	Canaima	821	Los Tupamaros	0		46	74	-28	113	https://latesummer1x.travian.com/karte.php?x=45&y=-6
327249	40	-8	2	878	F00	566	Lonelytiger	0		40	49	-9	113	https://latesummer1x.travian.com/karte.php?x=40&y=-8
328049	39	-9	2	840	Dolphin 00	417	Dolphin	0		59	59	0	113	https://latesummer1x.travian.com/karte.php?x=39&y=-9
328848	37	-10	2	688	test12`s village	402	test12	0		8	8	0	113	https://latesummer1x.travian.com/karte.php?x=37&y=-10
329647	35	-11	1	582	sandalci611`s village	357	sandalci611	0		15	15	0	113	https://latesummer1x.travian.com/karte.php?x=35&y=-11
332045	30	-14	1	215	Cole`s village	148	Cole	0		13	13	0	113	https://latesummer1x.travian.com/karte.php?x=30&y=-14
332845	29	-15	2	252	Gold`s village	123	Gold	0		19	19	0	113	https://latesummer1x.travian.com/karte.php?x=29&y=-15
336043	23	-19	2	27	TROY A	29	TROY	0		50	50	0	113	https://latesummer1x.travian.com/karte.php?x=23&y=-19
349642	5	-36	1	521	Cosmos`s village	330	Cosmos	0		59	77	-18	113	https://latesummer1x.travian.com/karte.php?x=5&y=-36
353643	1	-41	3	841	Salteador`s village	557	Salteador	0		9	9	0	113	https://latesummer1x.travian.com/karte.php?x=1&y=-41
356844	-2	-45	3	1194	Top Defender	727	SuperMK	0		36	36	0	113	https://latesummer1x.travian.com/karte.php?x=-2&y=-45
357644	-3	-46	2	1320	Ofir	879	Refael	0		57	74	-17	113	https://latesummer1x.travian.com/karte.php?x=-3&y=-46
360846	-5	-50	1	1763	FlexFtw`s village	1248	FlexFtw	0		95	123	-28	113	https://latesummer1x.travian.com/karte.php?x=-5&y=-50
361646	-6	-51	2	1932	X001	1338	Robah	0		75	93	-18	113	https://latesummer1x.travian.com/karte.php?x=-6&y=-51
364048	-7	-54	1	2282	Adamexy`s village	1654	Adamexy	0		69	102	-33	113	https://latesummer1x.travian.com/karte.php?x=-7&y=-54
320858	57	0	2	2471	(01)METALLICA	1808	metalmaniac	0		15	17	-2	114	https://latesummer1x.travian.com/karte.php?x=57&y=0
324052	47	-4	2	1454	Stormy`s village	968	Stormy	0		8	8	0	114	https://latesummer1x.travian.com/karte.php?x=47&y=-4
325650	43	-6	1	1028	M_Sata`s village	699	M_Sata	0		19	40	-21	114	https://latesummer1x.travian.com/karte.php?x=43&y=-6
327247	38	-8	2	747	MajSe	501	MajSe	0		75	96	-21	114	https://latesummer1x.travian.com/karte.php?x=38&y=-8
328046	36	-9	3	574	01 Alesia	364	Kamender	0		20	20	0	114	https://latesummer1x.travian.com/karte.php?x=36&y=-9
328845	34	-10	1	420	А1	259	Oogabooga	0		10	10	0	114	https://latesummer1x.travian.com/karte.php?x=34&y=-10
332843	27	-15	1	121	phepho`s village	113	phepho	0		99	131	-32	114	https://latesummer1x.travian.com/karte.php?x=27&y=-15
348840	4	-35	3	468	GHOST`s village	270	GHOST	0		17	17	0	114	https://latesummer1x.travian.com/karte.php?x=4&y=-35
355243	-1	-43	2	1022	01	703	sku	0		47	58	-11	114	https://latesummer1x.travian.com/karte.php?x=-1&y=-43
324050	45	-4	2	1258	Kral Benim`s village	824	Kral Benim	0		20	20	0	115	https://latesummer1x.travian.com/karte.php?x=45&y=-4
343239	10	-28	2	25	Lord Of War`s village	32	Lord Of War	0		61	61	0	115	https://latesummer1x.travian.com/karte.php?x=10&y=-28
344839	8	-30	1	98	Ecum3`s village	116	Ecum3	0		40	40	0	115	https://latesummer1x.travian.com/karte.php?x=8&y=-30
347239	5	-33	3	277	mesutoze`s village	200	mesutoze	0		55	55	0	115	https://latesummer1x.travian.com/karte.php?x=5&y=-33
351240	1	-38	3	696	Thorpi`s village	442	Thorpi	0		12	12	0	115	https://latesummer1x.travian.com/karte.php?x=1&y=-38
352040	0	-39	3	739	puh	498	puh	0		42	47	-5	115	https://latesummer1x.travian.com/karte.php?x=0&y=-39
358442	-6	-47	2	1445	sky boy`s village	969	sky boy	0		44	79	-35	115	https://latesummer1x.travian.com/karte.php?x=-6&y=-47
360844	-7	-50	1	1767	Arcadyos`s village	1256	Arcadyos	0		44	53	-9	115	https://latesummer1x.travian.com/karte.php?x=-7&y=-50
362444	-9	-52	3	2150	Little.King`s village	1483	Little.King	0		8	8	0	115	https://latesummer1x.travian.com/karte.php?x=-9&y=-52
320054	54	1	3	2263	PokerStars`s village	1622	PokerStars	0		16	16	0	116	https://latesummer1x.travian.com/karte.php?x=54&y=1
322448	45	-2	3	1257	Feinste`s village	825	Feinste	0		12	12	0	116	https://latesummer1x.travian.com/karte.php?x=45&y=-2
322450	47	-2	1	1453	tovarisch`s village	953	tovarisch	0		20	28	-8	116	https://latesummer1x.travian.com/karte.php?x=47&y=-2
324046	41	-4	2	879	Noite Violenta`s village	588	Noite Violenta	0		12	12	0	116	https://latesummer1x.travian.com/karte.php?x=41&y=-4
325645	38	-6	2	689	Lacix`s village	433	Lacix	0		8	8	0	116	https://latesummer1x.travian.com/karte.php?x=38&y=-6
328043	33	-9	1	336	Amadeaus`s village	206	Amadeaus	0		72	107	-35	116	https://latesummer1x.travian.com/karte.php?x=33&y=-9
330440	27	-12	2	73	01 Todoroki	83	LeMillion	0		26	26	0	116	https://latesummer1x.travian.com/karte.php?x=27&y=-12
346437	4	-32	1	202	Speed.br`s village	119	Speed.br	0		8	8	0	116	https://latesummer1x.travian.com/karte.php?x=4&y=-32
349638	1	-36	3	522	01	310	lugyi	0		32	32	0	116	https://latesummer1x.travian.com/karte.php?x=1&y=-36
363244	-10	-53	2	2277	test	1639	kk2a	0		35	35	0	116	https://latesummer1x.travian.com/karte.php?x=-10&y=-53
365645	-12	-56	1	2507	thedeath`s village	1895	thedeath	0		35	106	-71	116	https://latesummer1x.travian.com/karte.php?x=-12&y=-56
319251	52	2	1	1943	Heliopolis	1355	Thea	35	S&G	94	122	-28	117	https://latesummer1x.travian.com/karte.php?x=52&y=2
328840	29	-10	3	120	[00] Castrum	71	Steffo	0		21	21	0	117	https://latesummer1x.travian.com/karte.php?x=29&y=-10
351237	-2	-38	2	671	kozak`s village	414	kozak	0		8	8	0	117	https://latesummer1x.travian.com/karte.php?x=-2&y=-38
356839	-7	-45	1	1300	River	865	Styxx	0		94	104	-10	117	https://latesummer1x.travian.com/karte.php?x=-7&y=-45
358440	-8	-47	3	1517	Masc-17`s village	1025	Masc-17	0		10	10	0	117	https://latesummer1x.travian.com/karte.php?x=-8&y=-47
317652	55	4	3	2272	Elber galarga`s village	1625	Elber galarga	0		10	10	0	118	https://latesummer1x.travian.com/karte.php?x=55&y=4
318452	54	3	1	2220	bitcoin`s village	1544	bitcoin	0		30	30	0	118	https://latesummer1x.travian.com/karte.php?x=54&y=3
320047	47	1	2	1388	00 Starter	947	Granata Heroes	0		63	87	-24	118	https://latesummer1x.travian.com/karte.php?x=47&y=1
325641	34	-6	1	432	bakter`s village	253	bakter	0		14	14	0	118	https://latesummer1x.travian.com/karte.php?x=34&y=-6
326440	32	-7	2	257	Zut !!	169	Z-Max	0		27	28	-1	118	https://latesummer1x.travian.com/karte.php?x=32&y=-7
327239	30	-8	3	95	00	49	Sicario	0		50	50	0	118	https://latesummer1x.travian.com/karte.php?x=30&y=-8
352837	-4	-40	2	817	Crag Hack`s village	551	Crag Hack	0		22	22	0	118	https://latesummer1x.travian.com/karte.php?x=-4&y=-40
354437	-6	-42	3	935	01.	582	Pan_Bambuszko	0		88	88	0	118	https://latesummer1x.travian.com/karte.php?x=-6&y=-42
355237	-7	-43	1	1130	DERS`s village	740	DERS	0		14	32	-18	118	https://latesummer1x.travian.com/karte.php?x=-7&y=-43
362441	-12	-52	2	2154	Kukuriku_selo	1485	SUROVI	0		36	42	-6	118	https://latesummer1x.travian.com/karte.php?x=-12&y=-52
317649	52	4	2	1927	1	1333	Gorgasalo	0		42	42	0	119	https://latesummer1x.travian.com/karte.php?x=52&y=4
318448	50	3	3	1647	Chefsinho`s village	1156	Chefsinho	0		73	96	-23	119	https://latesummer1x.travian.com/karte.php?x=50&y=3
320843	42	0	1	868	01 Maybe	545	FatUps	0		30	30	0	119	https://latesummer1x.travian.com/karte.php?x=42&y=0
320845	44	0	3	1035	A	638	MeHigh	0		69	72	-3	119	https://latesummer1x.travian.com/karte.php?x=44&y=0
322441	38	-2	3	694	cobaan`s village	397	cobaan	0		8	8	0	119	https://latesummer1x.travian.com/karte.php?x=38&y=-2
324839	33	-5	1	262	Pizza Storm`s village	134	Pizza Storm	0		78	108	-30	119	https://latesummer1x.travian.com/karte.php?x=33&y=-5
350435	-3	-37	1	553	Alleks13`s village	328	Alleks13	0		14	14	0	119	https://latesummer1x.travian.com/karte.php?x=-3&y=-37
363241	-13	-53	3	2400	WallStreet	1815	Golden guy	0		56	86	-30	119	https://latesummer1x.travian.com/karte.php?x=-13&y=-53
364041	-14	-54	1	2443	Bigot Destroyer`s village	1838	Bigot Destroyer	19	OSK	38	70	-32	119	https://latesummer1x.travian.com/karte.php?x=-14&y=-54
364841	-15	-55	3	2600	chino05`s village	1947	chino05	0		24	48	-24	119	https://latesummer1x.travian.com/karte.php?x=-15&y=-55
316051	56	6	1	2452	Ketamine`s village	1851	Ketamine	0		10	10	0	120	https://latesummer1x.travian.com/karte.php?x=56&y=6
316850	54	5	2	2254	w	1594	woc	0		61	85	-24	120	https://latesummer1x.travian.com/karte.php?x=54&y=5
319243	44	2	1	1075	raptibaby`s village	728	raptibaby	0		8	8	0	120	https://latesummer1x.travian.com/karte.php?x=44&y=2
321641	39	-1	1	711	Flufftail`s village	444	Flufftail	0		11	11	0	120	https://latesummer1x.travian.com/karte.php?x=39&y=-1
324037	32	-4	3	211	01	159	ZardouZ	0		19	19	0	120	https://latesummer1x.travian.com/karte.php?x=32&y=-4
325637	30	-6	3	127	JOGGING	100	Moldyhnus	0		87	94	-7	120	https://latesummer1x.travian.com/karte.php?x=30&y=-6
353635	-7	-41	3	946	Ares	648	shasheenn	0		34	46	-12	120	https://latesummer1x.travian.com/karte.php?x=-7&y=-41
356035	-10	-44	2	1171	tesadufen`s village	778	tesadufen	0		19	19	0	120	https://latesummer1x.travian.com/karte.php?x=-10&y=-44
360838	-13	-50	1	2112	Chaxzam 00	1445	chaxzam	0		22	22	0	120	https://latesummer1x.travian.com/karte.php?x=-13&y=-50
361638	-14	-51	3	2197	Panama`s village	1531	Panama	0		12	12	0	120	https://latesummer1x.travian.com/karte.php?x=-14&y=-51
315249	55	7	2	2347	Assissin creed`s village	1756	Assissin creed	0		45	46	-1	121	https://latesummer1x.travian.com/karte.php?x=55&y=7
319241	42	2	2	920	Razak	605	Slavemaster	0		92	109	-17	121	https://latesummer1x.travian.com/karte.php?x=42&y=2
320839	38	0	3	578	AOE`s village	359	AOE	0		46	68	-22	121	https://latesummer1x.travian.com/karte.php?x=38&y=0
321638	36	-1	1	520	sandalci61`s village	319	sandalci61	0		37	37	0	121	https://latesummer1x.travian.com/karte.php?x=36&y=-1
346431	-2	-32	1	108	begy`s village	98	begy	0		8	8	0	121	https://latesummer1x.travian.com/karte.php?x=-2&y=-32
348832	-4	-35	1	417	01 - Cordoba	264	Cicladas	0		59	59	0	121	https://latesummer1x.travian.com/karte.php?x=-4&y=-35
356835	-11	-45	3	1302	Ahoj Čau	881	Vévoda	0		40	40	0	121	https://latesummer1x.travian.com/karte.php?x=-11&y=-45
359236	-13	-48	2	1757	Germania	1254	Barbro	0		15	15	0	121	https://latesummer1x.travian.com/karte.php?x=-13&y=-48
360036	-14	-49	1	1931	shift`s village	1335	shift	0		46	66	-20	121	https://latesummer1x.travian.com/karte.php?x=-14&y=-49
363238	-16	-53	2	2297	Witalia	1671	Witalia	0		43	47	-4	121	https://latesummer1x.travian.com/karte.php?x=-16&y=-53
315246	52	7	3	1957	Maniac	1370	Maniac	0		16	16	0	122	https://latesummer1x.travian.com/karte.php?x=52&y=7
316842	46	5	2	1259	hitman`s village	823	hitman	0		71	83	-12	122	https://latesummer1x.travian.com/karte.php?x=46&y=5
318441	43	3	1	961	NandelAmarth	658	Jarovan	0		96	132	-36	122	https://latesummer1x.travian.com/karte.php?x=43&y=3
323235	31	-3	2	130	as	74	lover	0		20	20	0	122	https://latesummer1x.travian.com/karte.php?x=31&y=-3
345629	-3	-31	3	70	Cgd`s village	73	Cgd	0		14	14	0	122	https://latesummer1x.travian.com/karte.php?x=-3&y=-31
349631	-6	-36	2	494	Schnurzel	269	Schnurzel	0		56	79	-23	122	https://latesummer1x.travian.com/karte.php?x=-6&y=-36
351231	-8	-38	3	728	Kamenders`s village	463	Kamenders	0		16	16	0	122	https://latesummer1x.travian.com/karte.php?x=-8&y=-38
